Time;Message_ID;From_Node;To_Node;Hop_Count;Remaining_TTL;Msg_Size;Final_Dest
36054.00;HAG_MSG182;15;22;3;1439;139643;21
36054.00;HAG_MSG182;0;17;3;1439;139643;21
36054.00;HAG_MSG182;5;3;2;1439;139643;21
36054.00;HAG_MSG182;10;33;4;1439;139643;21
36054.00;HAG_MSG182;27;23;2;1439;139643;21
36054.00;HAG_MSG182;31;19;4;1439;139643;21
36054.00;HAG_MSG182;14;38;2;1439;139643;21
36054.00;HAG_MSG182;30;26;2;1439;139643;21
36054.00;HAG_MSG182;1;35;3;1439;139643;21
36055.00;HAG_MSG182;32;39;3;1439;139643;21
36055.00;HAG_MSG182;0;36;3;1439;139643;21
36055.00;HAG_MSG182;8;24;3;1439;139643;21
36055.00;HAG_MSG182;6;16;1;1439;139643;21
36055.00;HAG_MSG182;37;9;4;1439;139643;21
36055.00;HAG_MSG182;15;7;3;1439;139643;21
36055.00;HAG_MSG182;11;2;3;1439;139643;21
36055.00;HAG_MSG182;28;34;2;1439;139643;21
36055.00;HAG_MSG182;12;20;2;1439;139643;21
36055.00;HAG_MSG182;40;29;3;1439;139643;21
36326.00;HAG_MSG183;18;20;1;1439;224396;20
36327.00;HAG_MSG183;18;5;1;1439;224396;20
36328.00;HAG_MSG183;18;11;1;1439;224396;20
36329.00;HAG_MSG183;5;15;2;1439;224396;20
36329.00;HAG_MSG183;18;12;1;1439;224396;20
36330.00;HAG_MSG183;18;1;1;1439;224396;20
36330.00;HAG_MSG183;5;31;2;1439;224396;20
36330.00;HAG_MSG183;11;32;2;1439;224396;20
36331.00;HAG_MSG183;15;0;3;1439;224396;20
36331.00;HAG_MSG183;11;40;2;1439;224396;20
36331.00;HAG_MSG183;12;8;2;1439;224396;20
36331.00;HAG_MSG183;5;10;2;1439;224396;20
36331.00;HAG_MSG183;18;14;1;1439;224396;20
36331.00;HAG_MSG183;32;4;3;1439;224396;20
36332.00;HAG_MSG183;18;27;1;1439;224396;20
36332.00;HAG_MSG183;32;21;3;1439;224396;20
36332.00;HAG_MSG183;12;35;2;1439;224396;20
36332.00;HAG_MSG183;15;22;3;1439;224396;20
36332.00;HAG_MSG183;5;25;2;1439;224396;20
36332.00;HAG_MSG183;40;30;3;1439;224396;20
36332.00;HAG_MSG183;0;17;4;1439;224396;20
36332.00;HAG_MSG183;31;13;3;1439;224396;20
36332.00;HAG_MSG183;10;28;3;1439;224396;20
36332.00;HAG_MSG183;1;3;2;1439;224396;20
36332.00;HAG_MSG183;11;26;2;1439;224396;20
36333.00;HAG_MSG183;12;36;2;1439;224396;20
36333.00;HAG_MSG183;0;9;4;1439;224396;20
36333.00;HAG_MSG183;40;29;3;1439;224396;20
36333.00;HAG_MSG183;8;39;3;1439;224396;20
36333.00;HAG_MSG183;21;6;4;1439;224396;20
36333.00;HAG_MSG183;35;33;3;1439;224396;20
36333.00;HAG_MSG183;15;19;3;1439;224396;20
36333.00;HAG_MSG183;17;24;5;1439;224396;20
36333.00;HAG_MSG183;32;37;3;1439;224396;20
36333.00;HAG_MSG183;1;34;2;1439;224396;20
36333.00;HAG_MSG183;10;7;3;1439;224396;20
36333.00;HAG_MSG183;5;2;2;1439;224396;20
36333.00;HAG_MSG183;14;38;2;1439;224396;20
36333.00;HAG_MSG183;31;16;3;1439;224396;20
36333.00;HAG_MSG183;18;23;1;1439;224396;20
36445.00;HAG_MSG184;35;19;1;1439;376657;19
36447.00;HAG_MSG184;35;1;1;1439;376657;19
36449.00;HAG_MSG184;35;5;1;1439;376657;19
36450.00;HAG_MSG184;1;15;2;1439;376657;19
36451.00;HAG_MSG184;35;11;1;1439;376657;19
36452.00;HAG_MSG184;5;31;2;1439;376657;19
36452.00;HAG_MSG184;1;32;2;1439;376657;19
36453.00;HAG_MSG184;11;10;2;1439;376657;19
36453.00;HAG_MSG184;15;0;3;1439;376657;19
36453.00;HAG_MSG184;35;12;1;1439;376657;19
36454.00;HAG_MSG184;1;8;2;1439;376657;19
36454.00;HAG_MSG184;32;4;3;1439;376657;19
36454.00;HAG_MSG184;5;40;2;1439;376657;19
36454.00;HAG_MSG184;31;13;3;1439;376657;19
36455.00;HAG_MSG184;15;14;3;1439;376657;19
36455.00;HAG_MSG184;10;22;3;1439;376657;19
36455.00;HAG_MSG184;35;30;1;1439;376657;19
36455.00;HAG_MSG184;11;26;2;1439;376657;19
36456.00;HAG_MSG184;8;28;3;1439;376657;19
36456.00;HAG_MSG184;31;23;3;1439;376657;19
36456.00;HAG_MSG184;32;20;3;1439;376657;19
36456.00;HAG_MSG184;12;25;2;1439;376657;19
36456.00;HAG_MSG184;1;3;2;1439;376657;19
36456.00;HAG_MSG184;5;27;2;1439;376657;19
36456.00;HAG_MSG184;0;17;4;1439;376657;19
36457.00;HAG_MSG184;30;37;2;1439;376657;19
36457.00;HAG_MSG184;40;29;3;1439;376657;19
36457.00;HAG_MSG184;13;33;4;1439;376657;19
36457.00;HAG_MSG184;15;24;3;1439;376657;19
36457.00;HAG_MSG184;4;2;4;1439;376657;19
36457.00;HAG_MSG184;22;36;4;1439;376657;19
36457.00;HAG_MSG184;35;6;1;1439;376657;19
36457.00;HAG_MSG184;14;38;4;1439;376657;19
36457.00;HAG_MSG184;11;9;2;1439;376657;19
36457.00;HAG_MSG184;10;18;3;1439;376657;19
36458.00;HAG_MSG184;8;39;3;1439;376657;19
36458.00;HAG_MSG184;32;21;3;1439;376657;19
36458.00;HAG_MSG184;28;34;4;1439;376657;19
36458.00;HAG_MSG184;12;7;2;1439;376657;19
36458.00;HAG_MSG184;31;16;3;1439;376657;19
36726.00;HAG_MSG185;17;28;1;1439;320318;28
36728.00;HAG_MSG185;17;0;1;1439;320318;28
36730.00;HAG_MSG185;17;5;1;1439;320318;28
36730.00;HAG_MSG185;0;15;2;1439;320318;28
36732.00;HAG_MSG185;5;31;2;1439;320318;28
36732.00;HAG_MSG185;15;1;3;1439;320318;28
36732.00;HAG_MSG185;0;32;2;1439;320318;28
36732.00;HAG_MSG185;17;11;1;1439;320318;28
36734.00;HAG_MSG185;31;8;3;1439;320318;28
36734.00;HAG_MSG185;0;26;2;1439;320318;28
36734.00;HAG_MSG185;17;2;1;1439;320318;28
36734.00;HAG_MSG185;5;10;2;1439;320318;28
36734.00;HAG_MSG185;1;40;4;1439;320318;28
36734.00;HAG_MSG185;15;12;3;1439;320318;28
36735.00;HAG_MSG185;11;3;2;1439;320318;28
36735.00;HAG_MSG185;32;4;3;1439;320318;28
36736.00;HAG_MSG185;31;13;3;1439;320318;28
36736.00;HAG_MSG185;17;22;1;1439;320318;28
36736.00;HAG_MSG185;1;25;4;1439;320318;28
36736.00;HAG_MSG185;0;14;2;1439;320318;28
36736.00;HAG_MSG185;5;35;2;1439;320318;28
36736.00;HAG_MSG185;40;30;5;1439;320318;28
36736.00;HAG_MSG185;2;6;2;1439;320318;28
36736.00;HAG_MSG185;15;23;3;1439;320318;28
36737.00;HAG_MSG185;10;19;3;1439;320318;28
36737.00;HAG_MSG185;3;18;3;1439;320318;28
36737.00;HAG_MSG185;32;20;3;1439;320318;28
36737.00;HAG_MSG185;26;33;3;1439;320318;28
36737.00;HAG_MSG185;12;38;4;1439;320318;28
36737.00;HAG_MSG185;11;27;2;1439;320318;28
36737.00;HAG_MSG185;8;39;4;1439;320318;28
36738.00;HAG_MSG185;5;21;2;1439;320318;28
36738.00;HAG_MSG185;25;7;5;1439;320318;28
36738.00;HAG_MSG185;0;29;2;1439;320318;28
36738.00;HAG_MSG185;40;24;5;1439;320318;28
36738.00;HAG_MSG185;22;9;2;1439;320318;28
36738.00;HAG_MSG185;1;34;4;1439;320318;28
36738.00;HAG_MSG185;31;36;3;1439;320318;28
36738.00;HAG_MSG185;4;37;4;1439;320318;28
36738.00;HAG_MSG185;17;16;1;1439;320318;28
36855.00;HAG_MSG186;2;25;1;1439;162640;25
36856.00;HAG_MSG186;2;5;1;1439;162640;25
36857.00;HAG_MSG186;5;15;2;1439;162640;25
36857.00;HAG_MSG186;2;11;1;1439;162640;25
36858.00;HAG_MSG186;2;12;1;1439;162640;25
36858.00;HAG_MSG186;5;32;2;1439;162640;25
36858.00;HAG_MSG186;11;31;2;1439;162640;25
36858.00;HAG_MSG186;15;0;3;1439;162640;25
36859.00;HAG_MSG186;12;8;2;1439;162640;25
36859.00;HAG_MSG186;15;14;3;1439;162640;25
36859.00;HAG_MSG186;32;4;3;1439;162640;25
36859.00;HAG_MSG186;2;1;1;1439;162640;25
36859.00;HAG_MSG186;5;10;2;1439;162640;25
36859.00;HAG_MSG186;11;40;2;1439;162640;25
36860.00;HAG_MSG186;32;20;3;1439;162640;25
36860.00;HAG_MSG186;11;27;2;1439;162640;25
36860.00;HAG_MSG186;15;22;3;1439;162640;25
36860.00;HAG_MSG186;4;23;4;1439;162640;25
36860.00;HAG_MSG186;2;28;1;1439;162640;25
36860.00;HAG_MSG186;0;17;4;1439;162640;25
36860.00;HAG_MSG186;12;26;2;1439;162640;25
36860.00;HAG_MSG186;31;13;3;1439;162640;25
36860.00;HAG_MSG186;14;3;4;1439;162640;25
36860.00;HAG_MSG186;8;30;3;1439;162640;25
36860.00;HAG_MSG186;5;35;2;1439;162640;25
36861.00;HAG_MSG186;20;18;4;1439;162640;25
36861.00;HAG_MSG186;0;29;4;1439;162640;25
36861.00;HAG_MSG186;27;6;3;1439;162640;25
36861.00;HAG_MSG186;23;39;5;1439;162640;25
36861.00;HAG_MSG186;10;7;3;1439;162640;25
36861.00;HAG_MSG186;15;24;3;1439;162640;25
36861.00;HAG_MSG186;2;33;1;1439;162640;25
36861.00;HAG_MSG186;11;38;2;1439;162640;25
36861.00;HAG_MSG186;40;19;3;1439;162640;25
36861.00;HAG_MSG186;22;36;4;1439;162640;25
36861.00;HAG_MSG186;4;37;4;1439;162640;25
36861.00;HAG_MSG186;12;9;2;1439;162640;25
36861.00;HAG_MSG186;1;34;2;1439;162640;25
36861.00;HAG_MSG186;31;16;3;1439;162640;25
36861.00;HAG_MSG186;32;21;3;1439;162640;25
37090.00;HAG_MSG187;18;16;1;1439;267985;16
37092.00;HAG_MSG187;18;5;1;1439;267985;16
37094.00;HAG_MSG187;18;11;1;1439;267985;16
37095.00;HAG_MSG187;5;15;2;1439;267985;16
37096.00;HAG_MSG187;11;32;2;1439;267985;16
37096.00;HAG_MSG187;18;12;1;1439;267985;16
37097.00;HAG_MSG187;5;31;2;1439;267985;16
37097.00;HAG_MSG187;15;0;3;1439;267985;16
37098.00;HAG_MSG187;11;10;2;1439;267985;16
37098.00;HAG_MSG187;18;1;1;1439;267985;16
37099.00;HAG_MSG187;31;13;3;1439;267985;16
37099.00;HAG_MSG187;32;4;3;1439;267985;16
37099.00;HAG_MSG187;5;8;2;1439;267985;16
37099.00;HAG_MSG187;12;40;2;1439;267985;16
37099.00;HAG_MSG187;15;14;3;1439;267985;16
37100.00;HAG_MSG187;18;30;1;1439;267985;16
37100.00;HAG_MSG187;11;26;2;1439;267985;16
37100.00;HAG_MSG187;0;17;4;1439;267985;16
37100.00;HAG_MSG187;1;3;2;1439;267985;16
37100.00;HAG_MSG187;10;22;3;1439;267985;16
37101.00;HAG_MSG187;12;25;2;1439;267985;16
37101.00;HAG_MSG187;8;39;3;1439;267985;16
37101.00;HAG_MSG187;31;23;3;1439;267985;16
37101.00;HAG_MSG187;13;27;4;1439;267985;16
37101.00;HAG_MSG187;15;28;3;1439;267985;16
37101.00;HAG_MSG187;32;20;3;1439;267985;16
37101.00;HAG_MSG187;5;35;2;1439;267985;16
37102.00;HAG_MSG187;18;19;1;1439;267985;16
37102.00;HAG_MSG187;14;37;4;1439;267985;16
37102.00;HAG_MSG187;1;34;2;1439;267985;16
37102.00;HAG_MSG187;10;33;3;1439;267985;16
37102.00;HAG_MSG187;0;9;4;1439;267985;16
37102.00;HAG_MSG187;4;36;4;1439;267985;16
37102.00;HAG_MSG187;11;2;2;1439;267985;16
37102.00;HAG_MSG187;30;38;2;1439;267985;16
37102.00;HAG_MSG187;40;29;3;1439;267985;16
37103.00;HAG_MSG187;26;7;3;1439;267985;16
37103.00;HAG_MSG187;8;24;3;1439;267985;16
37103.00;HAG_MSG187;12;6;2;1439;267985;16
37103.00;HAG_MSG187;31;21;3;1439;267985;16
37253.00;HAG_MSG188;39;2;1;1439;458826;2
37255.00;HAG_MSG188;39;5;1;1439;458826;2
37257.00;HAG_MSG188;39;11;1;1439;458826;2
37258.00;HAG_MSG188;5;15;2;1439;458826;2
37259.00;HAG_MSG188;39;12;1;1439;458826;2
37259.00;HAG_MSG188;11;32;2;1439;458826;2
37260.00;HAG_MSG188;5;31;2;1439;458826;2
37261.00;HAG_MSG188;39;1;1;1439;458826;2
37261.00;HAG_MSG188;11;40;2;1439;458826;2
37261.00;HAG_MSG188;12;10;2;1439;458826;2
37261.00;HAG_MSG188;15;0;3;1439;458826;2
37262.00;HAG_MSG188;5;8;2;1439;458826;2
37262.00;HAG_MSG188;32;4;3;1439;458826;2
37262.00;HAG_MSG188;31;13;3;1439;458826;2
37263.00;HAG_MSG188;11;26;2;1439;458826;2
37263.00;HAG_MSG188;39;14;1;1439;458826;2
37263.00;HAG_MSG188;12;3;2;1439;458826;2
37263.00;HAG_MSG188;15;22;3;1439;458826;2
37264.00;HAG_MSG188;5;35;2;1439;458826;2
37264.00;HAG_MSG188;0;17;4;1439;458826;2
37264.00;HAG_MSG188;32;20;3;1439;458826;2
37264.00;HAG_MSG188;31;19;3;1439;458826;2
37264.00;HAG_MSG188;1;25;2;1439;458826;2
37264.00;HAG_MSG188;10;28;3;1439;458826;2
37264.00;HAG_MSG188;8;30;3;1439;458826;2
37264.00;HAG_MSG188;40;23;3;1439;458826;2
37265.00;HAG_MSG188;4;37;4;1439;458826;2
37265.00;HAG_MSG188;3;6;3;1439;458826;2
37265.00;HAG_MSG188;15;24;3;1439;458826;2
37265.00;HAG_MSG188;39;18;1;1439;458826;2
37265.00;HAG_MSG188;13;33;4;1439;458826;2
37265.00;HAG_MSG188;12;38;2;1439;458826;2
37265.00;HAG_MSG188;11;27;2;1439;458826;2
37266.00;HAG_MSG188;1;34;2;1439;458826;2
37266.00;HAG_MSG188;31;16;3;1439;458826;2
37266.00;HAG_MSG188;25;9;3;1439;458826;2
37266.00;HAG_MSG188;32;21;3;1439;458826;2
37266.00;HAG_MSG188;22;36;4;1439;458826;2
37266.00;HAG_MSG188;0;29;4;1439;458826;2
37266.00;HAG_MSG188;5;7;2;1439;458826;2
37398.00;HAG_MSG189;4;33;1;1439;325381;33
37400.00;HAG_MSG189;4;32;1;1439;325381;33
37402.00;HAG_MSG189;4;5;1;1439;325381;33
37403.00;HAG_MSG189;32;0;2;1439;325381;33
37404.00;HAG_MSG189;4;12;1;1439;325381;33
37404.00;HAG_MSG189;5;15;2;1439;325381;33
37405.00;HAG_MSG189;32;1;2;1439;325381;33
37406.00;HAG_MSG189;5;31;2;1439;325381;33
37406.00;HAG_MSG189;12;10;2;1439;325381;33
37406.00;HAG_MSG189;15;14;3;1439;325381;33
37406.00;HAG_MSG189;4;22;1;1439;325381;33
37406.00;HAG_MSG189;0;26;3;1439;325381;33
37407.00;HAG_MSG189;32;8;2;1439;325381;33
37408.00;HAG_MSG189;31;11;3;1439;325381;33
37408.00;HAG_MSG189;0;17;3;1439;325381;33
37408.00;HAG_MSG189;5;3;2;1439;325381;33
37408.00;HAG_MSG189;14;25;4;1439;325381;33
37408.00;HAG_MSG189;1;40;3;1439;325381;33
37408.00;HAG_MSG189;4;28;1;1439;325381;33
37408.00;HAG_MSG189;12;35;2;1439;325381;33
37408.00;HAG_MSG189;15;30;3;1439;325381;33
37409.00;HAG_MSG189;10;23;3;1439;325381;33
37409.00;HAG_MSG189;26;19;4;1439;325381;33
37409.00;HAG_MSG189;22;36;2;1439;325381;33
37409.00;HAG_MSG189;32;20;2;1439;325381;33
37409.00;HAG_MSG189;8;13;3;1439;325381;33
37410.00;HAG_MSG189;14;37;4;1439;325381;33
37410.00;HAG_MSG189;11;9;4;1439;325381;33
37410.00;HAG_MSG189;31;6;3;1439;325381;33
37410.00;HAG_MSG189;3;16;3;1439;325381;33
37410.00;HAG_MSG189;12;21;2;1439;325381;33
37410.00;HAG_MSG189;1;34;3;1439;325381;33
37410.00;HAG_MSG189;4;2;1;1439;325381;33
37410.00;HAG_MSG189;5;38;2;1439;325381;33
37410.00;HAG_MSG189;40;18;4;1439;325381;33
37410.00;HAG_MSG189;0;27;3;1439;325381;33
37410.00;HAG_MSG189;15;24;3;1439;325381;33
37410.00;HAG_MSG189;17;7;4;1439;325381;33
37411.00;HAG_MSG189;28;29;2;1439;325381;33
37411.00;HAG_MSG189;30;39;4;1439;325381;33
37679.00;HAG_MSG190;16;15;1;1439;138301;15
37680.00;HAG_MSG190;16;5;1;1439;138301;15
37681.00;HAG_MSG190;5;32;2;1439;138301;15
37681.00;HAG_MSG190;16;11;1;1439;138301;15
37682.00;HAG_MSG190;16;12;1;1439;138301;15
37682.00;HAG_MSG190;32;0;3;1439;138301;15
37682.00;HAG_MSG190;5;31;2;1439;138301;15
37683.00;HAG_MSG190;12;8;2;1439;138301;15
37683.00;HAG_MSG190;16;1;1;1439;138301;15
37683.00;HAG_MSG190;31;13;3;1439;138301;15
37683.00;HAG_MSG190;32;4;3;1439;138301;15
37683.00;HAG_MSG190;5;40;2;1439;138301;15
37683.00;HAG_MSG190;11;10;2;1439;138301;15
37684.00;HAG_MSG190;16;22;1;1439;138301;15
37684.00;HAG_MSG190;32;20;3;1439;138301;15
37684.00;HAG_MSG190;0;26;4;1439;138301;15
37684.00;HAG_MSG190;8;30;3;1439;138301;15
37684.00;HAG_MSG190;31;14;3;1439;138301;15
37684.00;HAG_MSG190;11;25;2;1439;138301;15
37684.00;HAG_MSG190;12;3;2;1439;138301;15
37684.00;HAG_MSG190;40;28;3;1439;138301;15
37684.00;HAG_MSG190;5;35;2;1439;138301;15
37685.00;HAG_MSG190;22;36;2;1439;138301;15
37685.00;HAG_MSG190;4;2;4;1439;138301;15
37685.00;HAG_MSG190;0;29;4;1439;138301;15
37685.00;HAG_MSG190;12;37;2;1439;138301;15
37685.00;HAG_MSG190;16;17;1;1439;138301;15
37685.00;HAG_MSG190;31;23;3;1439;138301;15
37685.00;HAG_MSG190;26;18;5;1439;138301;15
37685.00;HAG_MSG190;1;27;2;1439;138301;15
37685.00;HAG_MSG190;13;33;4;1439;138301;15
37685.00;HAG_MSG190;5;7;2;1439;138301;15
37685.00;HAG_MSG190;8;39;3;1439;138301;15
37685.00;HAG_MSG190;32;21;3;1439;138301;15
37685.00;HAG_MSG190;11;38;2;1439;138301;15
37685.00;HAG_MSG190;10;19;3;1439;138301;15
37685.00;HAG_MSG190;40;6;3;1439;138301;15
37686.00;HAG_MSG190;3;24;3;1439;138301;15
37686.00;HAG_MSG190;22;34;2;1439;138301;15
37686.00;HAG_MSG190;4;9;4;1439;138301;15
37950.00;HAG_MSG191;26;11;1;1439;195428;11
37951.00;HAG_MSG191;26;40;1;1439;195428;11
37952.00;HAG_MSG191;40;1;2;1439;195428;11
37952.00;HAG_MSG191;26;8;1;1439;195428;11
37953.00;HAG_MSG191;40;5;2;1439;195428;11
37953.00;HAG_MSG191;26;0;1;1439;195428;11
37954.00;HAG_MSG191;8;32;2;1439;195428;11
37954.00;HAG_MSG191;26;13;1;1439;195428;11
37954.00;HAG_MSG191;40;12;2;1439;195428;11
37954.00;HAG_MSG191;1;15;3;1439;195428;11
37955.00;HAG_MSG191;26;22;1;1439;195428;11
37955.00;HAG_MSG191;1;3;3;1439;195428;11
37955.00;HAG_MSG191;8;14;2;1439;195428;11
37955.00;HAG_MSG191;0;31;2;1439;195428;11
37955.00;HAG_MSG191;40;30;2;1439;195428;11
37955.00;HAG_MSG191;12;35;3;1439;195428;11
37955.00;HAG_MSG191;5;10;3;1439;195428;11
37955.00;HAG_MSG191;13;27;2;1439;195428;11
37956.00;HAG_MSG191;30;37;3;1439;195428;11
37956.00;HAG_MSG191;1;25;3;1439;195428;11
37956.00;HAG_MSG191;26;23;1;1439;195428;11
37956.00;HAG_MSG191;8;17;2;1439;195428;11
37956.00;HAG_MSG191;35;6;4;1439;195428;11
37956.00;HAG_MSG191;15;28;4;1439;195428;11
37956.00;HAG_MSG191;40;18;2;1439;195428;11
37956.00;HAG_MSG191;27;16;3;1439;195428;11
37956.00;HAG_MSG191;12;20;3;1439;195428;11
37956.00;HAG_MSG191;0;29;2;1439;195428;11
37956.00;HAG_MSG191;3;19;4;1439;195428;11
37956.00;HAG_MSG191;32;4;3;1439;195428;11
37956.00;HAG_MSG191;31;7;3;1439;195428;11
37956.00;HAG_MSG191;22;36;2;1439;195428;11
37956.00;HAG_MSG191;5;38;3;1439;195428;11
37956.00;HAG_MSG191;13;33;2;1439;195428;11
37957.00;HAG_MSG191;30;34;3;1439;195428;11
37957.00;HAG_MSG191;26;24;1;1439;195428;11
37957.00;HAG_MSG191;1;2;3;1439;195428;11
37957.00;HAG_MSG191;8;39;2;1439;195428;11
37957.00;HAG_MSG191;15;21;4;1439;195428;11
37957.00;HAG_MSG191;35;9;4;1439;195428;11
38145.00;HAG_MSG192;36;7;1;1439;265873;7
38147.00;HAG_MSG192;36;5;1;1439;265873;7
38149.00;HAG_MSG192;36;11;1;1439;265873;7
38149.00;HAG_MSG192;5;15;2;1439;265873;7
38151.00;HAG_MSG192;11;32;2;1439;265873;7
38151.00;HAG_MSG192;5;31;2;1439;265873;7
38151.00;HAG_MSG192;36;1;1;1439;265873;7
38152.00;HAG_MSG192;15;0;3;1439;265873;7
38153.00;HAG_MSG192;36;12;1;1439;265873;7
38153.00;HAG_MSG192;31;8;3;1439;265873;7
38153.00;HAG_MSG192;11;10;2;1439;265873;7
38153.00;HAG_MSG192;5;40;2;1439;265873;7
38153.00;HAG_MSG192;1;26;2;1439;265873;7
38154.00;HAG_MSG192;0;17;4;1439;265873;7
38154.00;HAG_MSG192;15;14;3;1439;265873;7
38154.00;HAG_MSG192;32;4;3;1439;265873;7
38155.00;HAG_MSG192;31;13;3;1439;265873;7
38155.00;HAG_MSG192;36;22;1;1439;265873;7
38155.00;HAG_MSG192;11;35;2;1439;265873;7
38155.00;HAG_MSG192;8;30;4;1439;265873;7
38155.00;HAG_MSG192;5;25;2;1439;265873;7
38155.00;HAG_MSG192;1;27;2;1439;265873;7
38155.00;HAG_MSG192;12;3;2;1439;265873;7
38156.00;HAG_MSG192;17;16;5;1439;265873;7
38156.00;HAG_MSG192;40;23;3;1439;265873;7
38156.00;HAG_MSG192;15;19;3;1439;265873;7
38156.00;HAG_MSG192;4;2;4;1439;265873;7
38156.00;HAG_MSG192;32;20;3;1439;265873;7
38156.00;HAG_MSG192;10;28;3;1439;265873;7
38156.00;HAG_MSG192;0;29;4;1439;265873;7
38156.00;HAG_MSG192;26;33;3;1439;265873;7
38157.00;HAG_MSG192;27;24;3;1439;265873;7
38157.00;HAG_MSG192;1;9;2;1439;265873;7
38157.00;HAG_MSG192;5;37;2;1439;265873;7
38157.00;HAG_MSG192;31;6;3;1439;265873;7
38157.00;HAG_MSG192;22;34;2;1439;265873;7
38157.00;HAG_MSG192;8;39;4;1439;265873;7
38157.00;HAG_MSG192;36;18;1;1439;265873;7
38157.00;HAG_MSG192;11;38;2;1439;265873;7
38157.00;HAG_MSG192;12;21;2;1439;265873;7
38296.00;HAG_MSG193;9;5;1;1439;262661;5
38298.00;HAG_MSG193;9;11;1;1439;262661;5
38300.00;HAG_MSG193;9;12;1;1439;262661;5
38301.00;HAG_MSG193;11;32;2;1439;262661;5
38302.00;HAG_MSG193;9;30;1;1439;262661;5
38302.00;HAG_MSG193;12;15;2;1439;262661;5
38303.00;HAG_MSG193;32;0;3;1439;262661;5
38303.00;HAG_MSG193;11;31;2;1439;262661;5
38304.00;HAG_MSG193;30;40;2;1439;262661;5
38304.00;HAG_MSG193;12;10;2;1439;262661;5
38304.00;HAG_MSG193;9;1;1;1439;262661;5
38305.00;HAG_MSG193;11;3;2;1439;262661;5
38305.00;HAG_MSG193;15;14;3;1439;262661;5
38305.00;HAG_MSG193;32;4;3;1439;262661;5
38305.00;HAG_MSG193;0;26;4;1439;262661;5
38306.00;HAG_MSG193;31;13;3;1439;262661;5
38306.00;HAG_MSG193;1;25;2;1439;262661;5
38306.00;HAG_MSG193;12;35;2;1439;262661;5
38306.00;HAG_MSG193;30;8;2;1439;262661;5
38306.00;HAG_MSG193;40;28;3;1439;262661;5
38306.00;HAG_MSG193;9;22;1;1439;262661;5
38307.00;HAG_MSG193;32;20;3;1439;262661;5
38307.00;HAG_MSG193;10;23;3;1439;262661;5
38307.00;HAG_MSG193;15;19;3;1439;262661;5
38307.00;HAG_MSG193;3;33;3;1439;262661;5
38307.00;HAG_MSG193;0;17;4;1439;262661;5
38307.00;HAG_MSG193;11;27;2;1439;262661;5
38308.00;HAG_MSG193;40;29;3;1439;262661;5
38308.00;HAG_MSG193;25;7;3;1439;262661;5
38308.00;HAG_MSG193;9;16;1;1439;262661;5
38308.00;HAG_MSG193;30;36;2;1439;262661;5
38308.00;HAG_MSG193;1;38;2;1439;262661;5
38308.00;HAG_MSG193;35;18;3;1439;262661;5
38308.00;HAG_MSG193;4;2;4;1439;262661;5
38308.00;HAG_MSG193;31;6;3;1439;262661;5
38308.00;HAG_MSG193;28;24;4;1439;262661;5
38308.00;HAG_MSG193;13;21;4;1439;262661;5
38308.00;HAG_MSG193;12;37;2;1439;262661;5
38308.00;HAG_MSG193;14;34;4;1439;262661;5
38308.00;HAG_MSG193;26;39;5;1439;262661;5
38551.00;HAG_MSG194;35;24;1;1439;297048;24
38553.00;HAG_MSG194;35;1;1;1439;297048;24
38555.00;HAG_MSG194;35;5;1;1439;297048;24
38555.00;HAG_MSG194;1;15;2;1439;297048;24
38557.00;HAG_MSG194;15;0;3;1439;297048;24
38557.00;HAG_MSG194;35;11;1;1439;297048;24
38557.00;HAG_MSG194;1;32;2;1439;297048;24
38558.00;HAG_MSG194;5;31;2;1439;297048;24
38559.00;HAG_MSG194;35;14;1;1439;297048;24
38559.00;HAG_MSG194;32;4;3;1439;297048;24
38559.00;HAG_MSG194;15;12;3;1439;297048;24
38559.00;HAG_MSG194;1;10;2;1439;297048;24
38559.00;HAG_MSG194;0;26;4;1439;297048;24
38560.00;HAG_MSG194;5;40;2;1439;297048;24
38560.00;HAG_MSG194;11;3;2;1439;297048;24
38561.00;HAG_MSG194;1;38;2;1439;297048;24
38561.00;HAG_MSG194;32;20;3;1439;297048;24
38561.00;HAG_MSG194;35;22;1;1439;297048;24
38561.00;HAG_MSG194;15;30;3;1439;297048;24
38561.00;HAG_MSG194;12;27;4;1439;297048;24
38561.00;HAG_MSG194;10;28;3;1439;297048;24
38561.00;HAG_MSG194;14;25;2;1439;297048;24
38561.00;HAG_MSG194;0;17;4;1439;297048;24
38561.00;HAG_MSG194;31;8;3;1439;297048;24
38562.00;HAG_MSG194;26;33;5;1439;297048;24
38562.00;HAG_MSG194;4;23;4;1439;297048;24
38562.00;HAG_MSG194;40;13;3;1439;297048;24
38562.00;HAG_MSG194;11;2;2;1439;297048;24
38562.00;HAG_MSG194;5;37;2;1439;297048;24
38563.00;HAG_MSG194;3;6;3;1439;297048;24
38563.00;HAG_MSG194;10;7;3;1439;297048;24
38563.00;HAG_MSG194;20;18;4;1439;297048;24
38563.00;HAG_MSG194;1;36;2;1439;297048;24
38563.00;HAG_MSG194;15;39;3;1439;297048;24
38563.00;HAG_MSG194;32;21;3;1439;297048;24
38563.00;HAG_MSG194;12;34;4;1439;297048;24
38563.00;HAG_MSG194;22;9;2;1439;297048;24
38563.00;HAG_MSG194;35;16;1;1439;297048;24
38563.00;HAG_MSG194;14;29;2;1439;297048;24
